Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Company
2016-02-23,27.7775,27.845501,27.2665,27.646999,27.646999,81016000,2016,2,23,Amazon
2016-02-24,27.2875,27.713499,26.657499,27.702,27.702,124634000,2016,2,24,Amazon
2016-02-25,27.775999,27.9695,27.2645,27.7575,27.7575,90510000,2016,2,25,Amazon
2016-02-26,28.006001,28.125,27.658501,27.761499,27.761499,97540000,2016,2,26,Amazon
2016-02-29,27.700001,28.240499,27.6255,27.625999,27.625999,82908000,2016,2,29,Amazon
2016-03-01,27.814501,28.9625,27.799999,28.952,28.952,100770000,2016,3,1,Amazon
2016-03-02,29.0875,29.25,28.684999,29.0105,29.0105,91644000,2016,3,2,Amazon
2016-03-03,28.898001,28.9935,28.6555,28.8745,28.8745,54826000,2016,3,3,Amazon
2016-03-04,29.053499,29.07,28.553499,28.757,28.757,68330000,2016,3,4,Amazon
2016-03-07,28.677,28.681499,27.7775,28.139999,28.139999,98538000,2016,3,7,Amazon
2016-03-08,27.893499,28.567499,27.737,28.013,28.013,94600000,2016,3,8,Amazon
2016-03-09,27.978001,28.0175,27.5065,27.973499,27.973499,87546000,2016,3,9,Amazon
2016-03-10,28.337,28.35,27.395,27.946501,27.946501,78398000,2016,3,10,Amazon
2016-03-11,28.3475,28.503,28.136499,28.480499,28.480499,75426000,2016,3,11,Amazon
2016-03-14,28.35,28.8445,28.1525,28.668501,28.668501,69084000,2016,3,14,Amazon
2016-03-15,28.549999,29.076,28.35,28.851,28.851,77536000,2016,3,15,Amazon
2016-03-16,28.832001,29.066,28.556999,28.713499,28.713499,70754000,2016,3,16,Amazon
2016-03-17,28.4755,28.57,27.7505,27.972,27.972,118562000,2016,3,17,Amazon
2016-03-18,28.047001,28.116501,27.304501,27.604,27.604,145938000,2016,3,18,Amazon
2016-03-21,27.445499,27.761999,26.929001,27.698999,27.698999,103114000,2016,3,21,Amazon
2016-03-22,27.255501,28.138,27.252501,28.024,28.024,80012000,2016,3,22,Amazon
2016-03-23,28.049999,28.624001,27.905001,28.481501,28.481501,79674000,2016,3,23,Amazon
2016-03-24,28.355499,29.1775,28.354,29.147499,29.147499,103710000,2016,3,24,Amazon
2016-03-28,29.219999,29.237499,28.778,28.9935,28.9935,62430000,2016,3,28,Amazon
2016-03-29,29.0075,29.7925,28.825001,29.693001,29.693001,87852000,2016,3,29,Amazon
2016-03-30,29.835501,30.162001,29.75,29.9345,29.9345,77810000,2016,3,30,Amazon
2016-03-31,29.964001,30.0375,29.6105,29.681999,29.681999,53636000,2016,3,31,Amazon
2016-04-01,29.5245,29.9515,29.415001,29.924999,29.924999,58348000,2016,4,1,Amazon
2016-04-04,29.950001,29.975,29.5275,29.6595,29.6595,49416000,2016,4,4,Amazon
2016-04-05,29.5385,29.6735,29.262501,29.306999,29.306999,46178000,2016,4,5,Amazon
2016-04-06,29.375999,30.119499,29.375,30.104,30.104,56998000,2016,4,6,Amazon
2016-04-07,29.938,29.98,29.454,29.571501,29.571501,63780000,2016,4,7,Amazon
2016-04-08,29.716,29.893,29.450001,29.73,29.73,51838000,2016,4,8,Amazon
2016-04-11,29.806999,30.200001,29.745501,29.796499,29.796499,54086000,2016,4,11,Amazon
2016-04-12,29.92,30.202999,29.615499,30.158501,30.158501,52822000,2016,4,12,Amazon
2016-04-13,30.384001,30.8405,30.2645,30.740999,30.740999,84566000,2016,4,13,Amazon
2016-04-14,30.7535,31.219,30.7535,31.0375,31.0375,70242000,2016,4,14,Amazon
2016-04-15,31.096001,31.338499,30.9055,31.2945,31.2945,57754000,2016,4,15,Amazon
2016-04-18,31.2675,31.882,31.247999,31.7675,31.7675,87218000,2016,4,18,Amazon
2016-04-19,31.857,31.900499,31.040001,31.395,31.395,81118000,2016,4,19,Amazon
2016-04-20,31.5,31.827499,31.15,31.6495,31.6495,52188000,2016,4,20,Amazon
2016-04-21,31.549999,31.891001,31.424999,31.549999,31.549999,51926000,2016,4,21,Amazon
2016-04-22,31.223499,31.4125,30.577999,31.025,31.025,101678000,2016,4,22,Amazon
2016-04-25,30.8305,31.349001,30.8125,31.309999,31.309999,53658000,2016,4,25,Amazon
2016-04-26,31.3085,31.3375,30.743999,30.844,30.844,50428000,2016,4,26,Amazon
2016-04-27,30.59,30.797501,30.063999,30.328501,30.328501,81376000,2016,4,27,Amazon
2016-04-28,30.777,31.34,29.959999,30.1,30.1,157452000,2016,4,28,Amazon
2016-04-29,33.299999,33.499001,32.700001,32.9795,32.9795,206214000,2016,4,29,Amazon
2016-05-02,33.195999,34.275002,33.101501,34.192501,34.192501,131570000,2016,5,2,Amazon
2016-05-03,33.868,34.014999,33.5215,33.566002,33.566002,98468000,2016,5,3,Amazon
2016-05-04,33.129501,33.700001,33.106998,33.544998,33.544998,92710000,2016,5,4,Amazon
2016-05-05,33.665501,33.824501,32.799999,32.954498,32.954498,97682000,2016,5,5,Amazon
2016-05-06,32.802502,33.8475,32.800499,33.697498,33.697498,87306000,2016,5,6,Amazon
2016-05-09,33.697498,34.348999,33.570499,33.987499,33.987499,79644000,2016,5,9,Amazon
2016-05-10,34.700001,35.227501,34.674999,35.1535,35.1535,122112000,2016,5,10,Amazon
2016-05-11,35.289501,35.950001,35.0825,35.661499,35.661499,146764000,2016,5,11,Amazon
2016-05-12,35.868999,36.122501,35.5755,35.8965,35.8965,100964000,2016,5,12,Amazon
2016-05-13,35.731998,35.962502,35.3255,35.495998,35.495998,95268000,2016,5,13,Amazon
2016-05-16,35.5065,35.662498,35.014,35.533001,35.533001,108658000,2016,5,16,Amazon
2016-05-17,35.494999,35.723499,34.695499,34.7635,34.7635,102428000,2016,5,17,Amazon
2016-05-18,34.478001,35.126999,34.438,34.872501,34.872501,85664000,2016,5,18,Amazon
2016-05-19,34.594002,34.970001,34.478001,34.925999,34.925999,60512000,2016,5,19,Amazon
2016-05-20,35.052502,35.362,35.0,35.139999,35.139999,58324000,2016,5,20,Amazon
2016-05-23,35.212502,35.299999,34.820999,34.837502,34.837502,51902000,2016,5,23,Amazon
2016-05-24,34.900501,35.375,34.900002,35.209999,35.209999,60676000,2016,5,24,Amazon
2016-05-25,35.400002,35.542999,35.276001,35.4175,35.4175,65354000,2016,5,25,Amazon
2016-05-26,35.4165,35.75,35.364498,35.745499,35.745499,48934000,2016,5,26,Amazon
2016-05-27,35.75,35.830002,35.555,35.612,35.612,44984000,2016,5,27,Amazon
2016-05-31,35.616501,36.211498,35.566002,36.1395,36.1395,72366000,2016,5,31,Amazon
2016-06-01,36.044998,36.321499,35.910999,35.972,35.972,65262000,2016,6,1,Amazon
2016-06-02,36.0485,36.414001,35.775002,36.411999,36.411999,60532000,2016,6,2,Amazon
2016-06-03,36.337002,36.349998,35.921501,36.277,36.277,67346000,2016,6,3,Amazon
2016-06-06,36.325001,36.575001,36.221001,36.336498,36.336498,54096000,2016,6,6,Amazon
2016-06-07,36.494499,36.5,36.0275,36.187,36.187,54650000,2016,6,7,Amazon
2016-06-08,36.32,36.471001,36.080002,36.332001,36.332001,44468000,2016,6,8,Amazon
2016-06-09,36.154999,36.445499,36.115002,36.3825,36.3825,43406000,2016,6,9,Amazon
2016-06-10,36.1175,36.249001,35.710499,35.8955,35.8955,68514000,2016,6,10,Amazon
2016-06-13,35.7005,36.099499,35.557999,35.762001,35.762001,67044000,2016,6,13,Amazon
2016-06-14,35.616501,36.040501,35.613499,35.965,35.965,50138000,2016,6,14,Amazon
2016-06-15,36.099998,36.127998,35.6675,35.713001,35.713001,54188000,2016,6,15,Amazon
2016-06-16,35.602501,35.900002,35.264999,35.8755,35.8755,61960000,2016,6,16,Amazon
2016-06-17,35.9095,35.91,34.959,35.3195,35.3195,117956000,2016,6,17,Amazon
2016-06-20,35.674999,36.065498,35.540501,35.7005,35.7005,73544000,2016,6,20,Amazon
2016-06-21,35.785999,35.919998,35.636002,35.791,35.791,42750000,2016,6,21,Amazon
2016-06-22,35.828999,35.849998,35.378502,35.529999,35.529999,45210000,2016,6,22,Amazon
2016-06-23,35.775002,36.105999,35.625,36.104,36.104,56500000,2016,6,23,Amazon
2016-06-24,34.650002,35.626499,34.610001,34.948002,34.948002,152650000,2016,6,24,Amazon
2016-06-27,34.600498,34.841,34.105999,34.568001,34.568001,111360000,2016,6,27,Amazon
2016-06-28,35.0,35.400002,34.908501,35.397499,35.397499,80740000,2016,6,28,Amazon
2016-06-29,35.787498,35.974998,35.676998,35.779999,35.779999,61402000,2016,6,29,Amazon
2016-06-30,35.860001,35.968498,35.626999,35.780998,35.780998,57102000,2016,6,30,Amazon
2016-07-01,35.866001,36.400002,35.827,36.284,36.284,58408000,2016,7,1,Amazon
2016-07-05,36.139999,36.478001,35.980499,36.404999,36.404999,48628000,2016,7,5,Amazon
2016-07-06,36.2855,36.8885,36.129002,36.880501,36.880501,78764000,2016,7,6,Amazon
2016-07-07,36.966499,36.977501,36.581501,36.828499,36.828499,58916000,2016,7,7,Amazon
2016-07-08,37.007,37.305,36.900002,37.290501,37.290501,68584000,2016,7,8,Amazon
2016-07-11,37.5,37.794998,37.349998,37.688999,37.688999,63906000,2016,7,11,Amazon
2016-07-12,37.842999,37.867001,37.016499,37.4105,37.4105,112474000,2016,7,12,Amazon
2016-07-13,37.338001,37.843498,37.0625,37.1315,37.1315,82846000,2016,7,13,Amazon
2016-07-14,37.443001,37.452,36.951,37.060001,37.060001,47810000,2016,7,14,Amazon
2016-07-15,37.327499,37.327499,36.702499,36.771999,36.771999,62428000,2016,7,15,Amazon
2016-07-18,36.774502,37.080002,36.436001,36.803501,36.803501,59098000,2016,7,18,Amazon
2016-07-19,36.625,37.1665,36.615501,36.997501,36.997501,44336000,2016,7,19,Amazon
2016-07-20,37.200001,37.3125,37.035,37.285999,37.285999,44280000,2016,7,20,Amazon
2016-07-21,37.375,37.467999,37.1395,37.2215,37.2215,46342000,2016,7,21,Amazon
2016-07-22,37.3895,37.563999,37.176498,37.243,37.243,45554000,2016,7,22,Amazon
2016-07-25,37.327499,37.424999,36.767502,36.980499,36.980499,53586000,2016,7,25,Amazon
2016-07-26,37.135502,37.156502,36.637501,36.779499,36.779499,50594000,2016,7,26,Amazon
2016-07-27,36.898499,37.047001,36.693001,36.8335,36.8335,58262000,2016,7,27,Amazon
2016-07-28,37.299,37.667999,36.985001,37.630501,37.630501,152352000,2016,7,28,Amazon
2016-07-29,38.25,38.299999,37.75,37.940498,37.940498,135542000,2016,7,29,Amazon
2016-08-01,37.9935,38.525002,37.853001,38.387001,38.387001,71564000,2016,8,1,Amazon
2016-08-02,38.190498,38.2505,37.851002,38.028999,38.028999,72066000,2016,8,2,Amazon
2016-08-03,37.853001,37.9445,37.612499,37.731998,37.731998,71630000,2016,8,3,Amazon
2016-08-04,37.685001,38.25,37.517502,38.038502,38.038502,63564000,2016,8,4,Amazon
2016-08-05,38.240501,38.4235,38.154499,38.299,38.299,54088000,2016,8,5,Amazon
2016-08-08,38.3405,38.349998,38.050999,38.327999,38.327999,39726000,2016,8,8,Amazon
2016-08-09,38.369499,38.630001,38.345001,38.415501,38.415501,37522000,2016,8,9,Amazon
2016-08-10,38.490002,38.605,38.309502,38.428001,38.428001,32086000,2016,8,10,Amazon
2016-08-11,38.497002,38.6875,38.456001,38.562,38.562,40394000,2016,8,11,Amazon
2016-08-12,38.423,38.657501,38.421001,38.627998,38.627998,31266000,2016,8,12,Amazon
2016-08-15,38.595001,38.602001,38.385502,38.4245,38.4245,42370000,2016,8,15,Amazon
2016-08-16,38.431,38.436501,38.191002,38.202,38.202,32092000,2016,8,16,Amazon
2016-08-17,38.220501,38.261002,37.959999,38.231499,38.231499,37822000,2016,8,17,Amazon
2016-08-18,38.200001,38.258499,38.029999,38.223,38.223,29176000,2016,8,18,Amazon
2016-08-19,38.095001,38.1245,37.844501,37.865501,37.865501,46864000,2016,8,19,Amazon
2016-08-22,37.875,37.9925,37.605,37.973999,37.973999,33586000,2016,8,22,Amazon
2016-08-23,38.165501,38.235001,38.049999,38.122501,38.122501,30482000,2016,8,23,Amazon
2016-08-24,38.150002,38.170502,37.768002,37.862499,37.862499,34882000,2016,8,24,Amazon
2016-08-25,37.799999,38.028,37.737,37.960999,37.960999,32460000,2016,8,25,Amazon
2016-08-26,38.002499,38.5,37.990002,38.450001,38.450001,55536000,2016,8,26,Amazon
2016-08-29,38.436001,38.749001,38.43,38.564499,38.564499,43972000,2016,8,29,Amazon
2016-08-30,38.552502,38.591999,38.278,38.379002,38.379002,34184000,2016,8,30,Amazon
2016-08-31,38.330002,38.481998,38.200001,38.458,38.458,32676000,2016,8,31,Amazon
2016-09-01,38.544998,38.602001,38.337502,38.530998,38.530998,35846000,2016,9,1,Amazon
2016-09-02,38.705502,38.799999,38.584999,38.622002,38.622002,43636000,2016,9,2,Amazon
2016-09-06,38.702,39.473999,38.511002,39.443501,39.443501,74396000,2016,9,6,Amazon
2016-09-07,39.476501,39.539501,39.216499,39.223999,39.223999,48492000,2016,9,7,Amazon
2016-09-08,39.1945,39.325001,39.071999,39.202999,39.202999,40610000,2016,9,8,Amazon
2016-09-09,38.967999,39.049999,38.005501,38.007,38.007,85146000,2016,9,9,Amazon
2016-09-12,37.8675,38.632999,37.799999,38.574501,38.574501,62494000,2016,9,12,Amazon
2016-09-13,38.438499,38.494499,37.952499,38.050499,38.050499,62344000,2016,9,13,Amazon
2016-09-14,38.110001,38.375,37.942501,38.054501,38.054501,50460000,2016,9,14,Amazon
2016-09-15,38.099998,38.543499,37.879002,38.484501,38.484501,60680000,2016,9,15,Amazon
2016-09-16,38.664001,39.022999,38.583,38.925999,38.925999,109984000,2016,9,16,Amazon
2016-09-19,38.998501,39.097,38.549999,38.755001,38.755001,45944000,2016,9,19,Amazon
2016-09-20,38.799999,39.068501,38.799999,39.011002,39.011002,38744000,2016,9,20,Amazon
2016-09-21,39.162498,39.5345,38.9505,39.487,39.487,54372000,2016,9,21,Amazon
2016-09-22,39.713501,40.294498,39.713501,40.235001,40.235001,81578000,2016,9,22,Amazon
2016-09-23,40.156502,40.387501,40.105999,40.287498,40.287498,47070000,2016,9,23,Amazon
2016-09-26,40.09,40.296501,39.857498,39.958,39.958,53028000,2016,9,26,Amazon
2016-09-27,40.092499,40.832001,40.0555,40.8055,40.8055,76392000,2016,9,27,Amazon
2016-09-28,40.900002,41.507,40.851501,41.436001,41.436001,88442000,2016,9,28,Amazon
2016-09-29,41.412998,41.875,41.231499,41.452499,41.452499,98444000,2016,9,29,Amazon
2016-09-30,41.630501,41.997501,41.619999,41.865501,41.865501,88612000,2016,9,30,Amazon
2016-10-03,41.799999,41.993,41.5625,41.837002,41.837002,55388000,2016,10,3,Amazon
2016-10-04,42.045502,42.1185,41.513,41.7015,41.7015,59006000,2016,10,4,Amazon
2016-10-05,41.900002,42.283501,41.806,42.217999,42.217999,69382000,2016,10,5,Amazon
2016-10-06,42.185001,42.3605,42.029999,42.083,42.083,53680000,2016,10,6,Amazon
2016-10-07,42.289501,42.297501,41.872501,41.9715,41.9715,48524000,2016,10,7,Amazon
2016-10-10,42.162498,42.259998,42.0135,42.085499,42.085499,36542000,2016,10,10,Amazon
2016-10-11,42.050999,42.064499,41.4175,41.549999,41.549999,71764000,2016,10,11,Amazon
2016-10-12,41.700001,41.883499,41.505001,41.704498,41.704498,47608000,2016,10,12,Amazon
2016-10-13,41.450001,41.59,41.060501,41.464001,41.464001,61828000,2016,10,13,Amazon
2016-10-14,41.754002,41.786999,41.147999,41.147999,41.147999,59996000,2016,10,14,Amazon
2016-10-17,41.075001,41.099998,40.584,40.647499,40.647499,67230000,2016,10,17,Amazon
2016-10-18,41.105499,41.162998,40.750999,40.8825,40.8825,50250000,2016,10,18,Amazon
2016-10-19,41.02,41.033501,40.758499,40.884499,40.884499,41814000,2016,10,19,Amazon
2016-10-20,40.699501,40.7855,40.154999,40.515999,40.515999,63040000,2016,10,20,Amazon
2016-10-21,40.467999,40.971001,40.450001,40.949501,40.949501,55860000,2016,10,21,Amazon
2016-10-24,41.247501,41.915001,41.1105,41.904499,41.904499,81218000,2016,10,24,Amazon
2016-10-25,41.965,42.154499,41.660999,41.758999,41.758999,64968000,2016,10,25,Amazon
2016-10-26,41.638,41.672001,41.0,41.129501,41.129501,79962000,2016,10,26,Amazon
2016-10-27,41.562,41.585999,40.7715,40.917999,40.917999,148128000,2016,10,27,Amazon
2016-10-28,39.099998,39.474499,38.730499,38.816002,38.816002,216822000,2016,10,28,Amazon
2016-10-31,39.051498,39.685001,39.005501,39.491001,39.491001,108266000,2016,10,31,Amazon
2016-11-01,39.950001,40.042,38.835499,39.2705,39.2705,106108000,2016,11,1,Amazon
2016-11-02,39.196499,39.237499,38.177502,38.278,38.278,100530000,2016,11,2,Amazon
2016-11-03,38.252499,38.849998,38.200001,38.351501,38.351501,77450000,2016,11,3,Amazon
2016-11-04,38.1395,38.299999,37.661499,37.752499,37.752499,102442000,2016,11,4,Amazon
2016-11-07,38.582001,39.386501,38.547001,39.246498,39.246498,119688000,2016,11,7,Amazon
2016-11-08,39.248501,39.587002,38.955002,39.387501,39.387501,68252000,2016,11,8,Amazon
2016-11-09,38.200001,38.875,38.004501,38.594002,38.594002,171258000,2016,11,9,Amazon
2016-11-10,38.940498,38.941502,35.884998,37.118999,37.118999,254940000,2016,11,10,Amazon
2016-11-11,36.786499,37.162998,36.445,36.9505,36.9505,132456000,2016,11,11,Amazon
2016-11-14,37.275501,37.299999,35.505001,35.953499,35.953499,146426000,2016,11,14,Amazon
2016-11-15,36.5,37.339001,36.2995,37.161999,37.161999,135116000,2016,11,15,Amazon
2016-11-16,36.993999,37.4935,36.780499,37.324501,37.324501,72976000,2016,11,16,Amazon
2016-11-17,37.466,37.875,37.400002,37.82,37.82,73802000,2016,11,17,Amazon
2016-11-18,38.049999,38.387001,37.882,38.007999,38.007999,87468000,2016,11,18,Amazon
2016-11-21,38.299999,39.017502,38.255501,39.0,39.0,92292000,2016,11,21,Amazon
2016-11-22,39.408501,39.619999,39.049999,39.266499,39.266499,106226000,2016,11,22,Amazon
2016-11-23,39.086498,39.087502,38.655998,39.006001,39.006001,70806000,2016,11,23,Amazon
2016-11-25,39.325001,39.337502,38.895,39.018501,39.018501,36742000,2016,11,25,Amazon
2016-11-28,38.849499,38.849998,38.212002,38.338501,38.338501,88776000,2016,11,28,Amazon
2016-11-29,38.400002,38.494499,38.066002,38.125999,38.125999,65446000,2016,11,29,Amazon
2016-11-30,38.099998,38.404499,37.512501,37.5285,37.5285,92518000,2016,11,30,Amazon
2016-12-01,37.620499,37.668499,36.901501,37.182499,37.182499,93320000,2016,12,1,Amazon
2016-12-02,37.169998,37.4245,36.834999,37.016998,37.016998,71226000,2016,12,2,Amazon
2016-12-05,37.25,38.074501,37.099998,37.967999,37.967999,86294000,2016,12,5,Amazon
2016-12-06,38.199501,38.411999,37.862499,38.236,38.236,75894000,2016,12,6,Amazon
2016-12-07,38.227501,38.521,37.791,38.521,38.521,73698000,2016,12,7,Amazon
2016-12-08,38.593498,38.689499,38.259499,38.366501,38.366501,63792000,2016,12,8,Amazon
2016-12-09,38.5,38.512501,38.266998,38.432999,38.432999,49418000,2016,12,9,Amazon
2016-12-12,38.32,38.344501,37.860001,38.006001,38.006001,59278000,2016,12,12,Amazon
2016-12-13,38.248001,39.123001,38.099998,38.716999,38.716999,105706000,2016,12,13,Amazon
2016-12-14,38.912498,39.042999,38.140499,38.441002,38.441002,109096000,2016,12,14,Amazon
2016-12-15,38.313999,38.455002,38.015499,38.049999,38.049999,76038000,2016,12,15,Amazon
2016-12-16,38.25,38.2565,37.700001,37.8885,37.8885,96964000,2016,12,16,Amazon
2016-12-19,37.9445,38.525002,37.807999,38.299999,38.299999,62264000,2016,12,19,Amazon
2016-12-20,38.432499,38.719501,38.385502,38.561001,38.561001,54072000,2016,12,20,Amazon
2016-12-21,38.5,38.561001,38.285,38.529999,38.529999,40892000,2016,12,21,Amazon
2016-12-22,38.405998,38.560501,38.151001,38.317001,38.317001,50872000,2016,12,22,Amazon
2016-12-23,38.227501,38.325001,37.899502,38.029499,38.029499,39632000,2016,12,23,Amazon
2016-12-27,38.169998,38.732498,38.060001,38.57,38.57,52774000,2016,12,27,Amazon
2016-12-28,38.8125,39.0,38.525002,38.606499,38.606499,66020000,2016,12,28,Amazon
2016-12-29,38.619999,38.669998,38.0425,38.2575,38.2575,63166000,2016,12,29,Amazon
2016-12-30,38.323502,38.369999,37.414001,37.4935,37.4935,82788000,2016,12,30,Amazon
2017-01-03,37.896,37.938,37.384998,37.683498,37.683498,70422000,2017,1,3,Amazon
2017-01-04,37.919498,37.984001,37.709999,37.859001,37.859001,50210000,2017,1,4,Amazon
2017-01-05,38.077499,39.119999,38.013,39.022499,39.022499,116602000,2017,1,5,Amazon
2017-01-06,39.118,39.972,38.924,39.7995,39.7995,119724000,2017,1,6,Amazon
2017-01-09,39.900002,40.088501,39.588501,39.846001,39.846001,68922000,2017,1,9,Amazon
2017-01-10,39.830002,39.900002,39.477001,39.794998,39.794998,51168000,2017,1,10,Amazon
2017-01-11,39.682999,39.974998,39.475498,39.951,39.951,59856000,2017,1,11,Amazon
2017-01-12,40.015499,40.706501,39.974998,40.681999,40.681999,97478000,2017,1,12,Amazon
2017-01-13,40.716,41.0825,40.57,40.856998,40.856998,75838000,2017,1,13,Amazon
2017-01-17,40.785,40.799999,40.172001,40.486,40.486,73410000,2017,1,17,Amazon
2017-01-18,40.474998,40.586498,40.213501,40.374001,40.374001,47084000,2017,1,18,Amazon
2017-01-19,40.5,40.675499,40.366001,40.452,40.452,50816000,2017,1,19,Amazon
2017-01-20,40.764,40.800999,40.313,40.4165,40.4165,67524000,2017,1,20,Amazon
2017-01-23,40.34,40.924999,40.254002,40.894001,40.894001,55950000,2017,1,23,Amazon
2017-01-24,41.099998,41.199501,40.724998,41.122002,41.122002,59434000,2017,1,24,Amazon
2017-01-25,41.289501,41.870998,41.2645,41.826,41.826,78452000,2017,1,25,Amazon
2017-01-26,41.776501,42.192001,41.650002,41.9575,41.9575,71726000,2017,1,26,Amazon
2017-01-27,41.950001,41.985001,41.472,41.788502,41.788502,59974000,2017,1,27,Amazon
2017-01-30,41.650002,41.674999,40.819,41.519001,41.519001,74946000,2017,1,30,Amazon
2017-01-31,41.1875,41.349499,40.978001,41.174,41.174,62744000,2017,1,31,Amazon
2017-02-01,41.460499,41.688999,41.247002,41.6175,41.6175,77004000,2017,2,1,Amazon
2017-02-02,41.829498,42.1245,41.412998,41.997501,41.997501,147010000,2017,2,2,Amazon
2017-02-03,40.335999,40.915001,40.200001,40.509998,40.509998,217376000,2017,2,3,Amazon
2017-02-06,40.490002,40.535999,40.150002,40.382,40.382,77946000,2017,2,6,Amazon
2017-02-07,40.4655,40.807999,40.375,40.625,40.625,69322000,2017,2,7,Amazon
2017-02-08,40.634499,41.074001,40.625,40.9855,40.9855,57160000,2017,2,8,Amazon
2017-02-09,41.080002,41.25,40.9855,41.068001,41.068001,49698000,2017,2,9,Amazon
2017-02-10,41.191002,41.400002,41.142502,41.373001,41.373001,48592000,2017,2,10,Amazon
2017-02-13,41.581001,42.150002,41.427502,41.8265,41.8265,83452000,2017,2,13,Amazon
2017-02-14,41.849998,41.915501,41.572498,41.8195,41.8195,55848000,2017,2,14,Amazon
2017-02-15,41.700001,42.140499,41.640999,42.134998,42.134998,59378000,2017,2,15,Amazon
2017-02-16,42.091999,42.25,41.969002,42.207001,42.207001,54294000,2017,2,16,Amazon
2017-02-17,42.099998,42.363499,42.036499,42.253502,42.253502,62246000,2017,2,17,Amazon
2017-02-21,42.442001,42.898998,42.362499,42.821999,42.821999,70154000,2017,2,21,Amazon
2017-02-22,42.8475,42.921501,42.609001,42.780499,42.780499,52340000,2017,2,22,Amazon
2017-02-23,42.878502,43.042999,42.400002,42.609501,42.609501,69240000,2017,2,23,Amazon
2017-02-24,42.234501,42.290501,41.887501,42.262001,42.262001,73760000,2017,2,24,Amazon
2017-02-27,42.118999,42.625,41.983501,42.431999,42.431999,54272000,2017,2,27,Amazon
2017-02-28,42.572498,42.704498,42.102501,42.251999,42.251999,55874000,2017,2,28,Amazon
2017-03-01,42.6525,42.741501,42.4505,42.653999,42.653999,55202000,2017,3,1,Amazon
2017-03-02,42.653999,42.741001,42.363998,42.445499,42.445499,42642000,2017,3,2,Amazon
2017-03-03,42.360001,42.599499,42.313499,42.493999,42.493999,38822000,2017,3,3,Amazon
2017-03-06,42.261501,42.4245,42.056,42.330502,42.330502,52208000,2017,3,6,Amazon
2017-03-07,42.273998,42.423,42.1875,42.300999,42.300999,44952000,2017,3,7,Amazon
2017-03-08,42.400002,42.6535,42.3395,42.525002,42.525002,45730000,2017,3,8,Amazon
2017-03-09,42.549999,42.82,42.515499,42.650002,42.650002,40964000,2017,3,9,Amazon
2017-03-10,42.849998,42.8675,42.585999,42.623001,42.623001,48728000,2017,3,10,Amazon
2017-03-13,42.588501,42.7845,42.585499,42.7295,42.7295,38194000,2017,3,13,Amazon
2017-03-14,42.677502,42.6875,42.377499,42.626499,42.626499,42612000,2017,3,14,Amazon
2017-03-15,42.716499,42.7225,42.355499,42.648499,42.648499,51244000,2017,3,15,Amazon
2017-03-16,42.764999,42.775002,42.525501,42.671001,42.671001,36846000,2017,3,16,Amazon
2017-03-17,42.6745,42.691502,42.532001,42.615501,42.615501,67688000,2017,3,17,Amazon
2017-03-20,42.5755,42.889999,42.550499,42.848499,42.848499,45654000,2017,3,20,Amazon
2017-03-21,42.942001,43.139999,42.065498,42.16,42.16,87658000,2017,3,21,Amazon
2017-03-22,42.0215,42.468498,41.952499,42.403,42.403,53174000,2017,3,22,Amazon
2017-03-23,42.41,42.544498,42.240002,42.368999,42.368999,39060000,2017,3,23,Amazon
2017-03-24,42.584,42.59,42.176498,42.280499,42.280499,42766000,2017,3,24,Amazon
2017-03-27,41.9035,42.514999,41.674999,42.341,42.341,55116000,2017,3,27,Amazon
2017-03-28,42.587502,42.923,42.505001,42.799999,42.799999,60832000,2017,3,28,Amazon
2017-03-29,42.952499,43.821999,42.951,43.716,43.716,89716000,2017,3,29,Amazon
2017-03-30,43.747501,43.853001,43.583,43.817001,43.817001,55254000,2017,3,30,Amazon
2017-03-31,43.849998,44.517502,43.8325,44.327,44.327,79152000,2017,3,31,Amazon
2017-04-03,44.400002,44.6745,44.271,44.5755,44.5755,68446000,2017,4,3,Amazon
2017-04-04,44.575001,45.426998,44.514,45.341499,45.341499,99694000,2017,4,4,Amazon
2017-04-05,45.541,46.186001,45.280998,45.464001,45.464001,150168000,2017,4,5,Amazon
2017-04-06,45.689999,45.859501,44.724499,44.914001,44.914001,126882000,2017,4,6,Amazon
2017-04-07,44.982498,45.004501,44.4655,44.743999,44.743999,74218000,2017,4,7,Amazon
2017-04-10,44.981499,45.425499,44.950001,45.352001,45.352001,63686000,2017,4,10,Amazon
2017-04-11,45.352001,45.562,44.875,45.118,45.118,60254000,2017,4,11,Amazon
2017-04-12,45.154499,45.204498,44.762501,44.811501,44.811501,49122000,2017,4,12,Amazon
2017-04-13,44.572498,44.748501,44.224499,44.233501,44.233501,63492000,2017,4,13,Amazon
2017-04-17,44.375,45.118999,44.375,45.099499,45.099499,57094000,2017,4,17,Amazon
2017-04-18,45.0495,45.480499,45.039001,45.188999,45.188999,59984000,2017,4,18,Amazon
2017-04-19,45.391998,45.525002,44.8685,44.959999,44.959999,57404000,2017,4,19,Amazon
2017-04-20,44.985001,45.265999,44.814499,45.103001,45.103001,56288000,2017,4,20,Amazon
2017-04-21,45.133499,45.182499,44.838501,44.926498,44.926498,48410000,2017,4,21,Amazon
2017-04-24,45.433998,45.4995,45.191002,45.370499,45.370499,62458000,2017,4,24,Amazon
2017-04-25,45.352001,45.473999,45.150002,45.381001,45.381001,67612000,2017,4,25,Amazon
